transaction_id,timestamp,customer_id,amount,category,hour,distance_from_home,days_since_last,fraud_review_status,is_fraud
7962,2024-04-05 01:44:24.039782732,650,321.31,grocery,1,2.01,8.71,clean,0
7963,2024-04-05 02:05:58.066541348,1223,74.39,electronics,2,24.25,18.49,clean,0
7964,2024-04-05 02:11:03.440275131,1193,32.38,grocery,2,0.0,4.91,clean,0
7965,2024-04-05 02:18:16.622608311,927,44.08,grocery,2,7.64,9.83,clean,0
7966,2024-04-05 02:19:16.596513402,842,34.96,electronics,2,0.98,3.63,clean,0
7967,2024-04-05 02:25:59.328596191,1868,66.62,restaurant,2,6.27,0.27,auto_approved,0
7968,2024-04-05 02:45:18.069169136,1006,14.07,gas,2,21.73,29.99,clean,0
7969,2024-04-05 02:52:55.958142501,1564,129.7,electronics,2,41.01,9.98,auto_approved,0
7970,2024-04-05 03:07:20.586879699,1919,8.8,electronics,3,1.23,78.63,clean,0
7971,2024-04-05 03:51:15.621853448,669,40.65,restaurant,3,3.27,4.45,clean,0
7972,2024-04-05 03:53:59.536221283,1557,14.52,online,3,5.3,33.81,clean,0
7973,2024-04-05 04:04:07.558181981,1626,34.56,online,4,18.4,12.67,auto_approved,0
7974,2024-04-05 04:24:40.743779799,438,88.95,electronics,4,36.42,66.41,clean,0
7975,2024-04-05 04:59:13.786830703,451,5.98,online,4,4.04,34.03,clean,0
7976,2024-04-05 05:30:14.105692174,323,27.95,travel,5,3.17,52.47,clean,0
7977,2024-04-05 05:30:58.298673849,1231,1.67,grocery,5,6.16,2.13,confirmed_fraud,1
7978,2024-04-05 05:40:11.659885129,1523,25.04,restaurant,5,0.09,2.77,auto_approved,0
7979,2024-04-05 05:46:37.768290634,1503,7.83,electronics,5,9.1,20.67,clean,0
7980,2024-04-05 05:48:16.537005796,775,52.19,grocery,5,42.06,19.86,under_review,1
7981,2024-04-05 06:08:27.800272740,1406,21.62,gas,6,1.01,15.32,pending,0
7982,2024-04-05 06:22:55.691093521,59,69.9,restaurant,6,12.59,4.35,clean,0
7983,2024-04-05 06:49:55.363347219,1313,113.13,restaurant,6,18.24,9.84,clean,0
7984,2024-04-05 07:09:54.043808030,948,33.47,restaurant,7,29.06,36.03,clean,0
7985,2024-04-05 07:17:37.519730291,1659,80.94,electronics,7,15.04,14.97,clean,0
7986,2024-04-05 08:02:10.492181329,1935,131.95,grocery,8,36.58,1.98,clean,0
7987,2024-04-05 08:52:53.789673384,1112,13.17,restaurant,8,40.82,33.33,clean,0
7988,2024-04-05 09:21:45.501492666,1243,139.07,online,9,6.16,8.47,clean,0
7989,2024-04-05 09:40:44.158846534,1856,31.91,grocery,9,10.36,3.73,clean,0
7990,2024-04-05 09:55:50.650576634,686,12.45,grocery,9,2.87,9.92,clean,0
7991,2024-04-05 10:16:08.056985532,289,44.63,restaurant,10,2.48,0.41,auto_approved,0
7992,2024-04-05 10:31:53.659487726,1012,30.81,restaurant,10,3.93,47.61,clean,0
7993,2024-04-05 11:06:45.284909068,711,8.11,online,11,10.4,17.09,clean,0
7994,2024-04-05 11:06:48.655938147,1269,11.01,online,11,22.66,27.15,clean,0
7995,2024-04-05 11:38:26.994192050,1565,170.26,restaurant,11,19.22,7.22,auto_approved,0
7996,2024-04-05 11:46:25.629405626,1008,43.75,gas,11,61.43,16.51,clean,0
7997,2024-04-05 11:52:15.843651146,616,145.74,grocery,11,6.49,56.82,clean,0
7998,2024-04-05 11:53:22.609821480,1129,21.83,online,11,7.83,20.37,clean,0
7999,2024-04-05 12:24:27.312876577,885,14.86,online,12,33.3,6.08,clean,0
8000,2024-04-05 12:31:37.953205657,371,6.15,travel,12,4.71,35.53,clean,0
8001,2024-04-05 12:33:44.071826003,1545,87.18,online,12,52.44,33.88,clean,0
8002,2024-04-05 12:39:14.720985030,664,210.2,restaurant,12,24.53,6.1,confirmed_fraud,1
8003,2024-04-05 12:40:23.688670599,1077,22.03,electronics,12,13.21,8.29,clean,0
8004,2024-04-05 12:49:02.098485535,1817,14.99,online,12,19.82,49.31,clean,0
8005,2024-04-05 12:54:30.329660677,375,102.19,online,12,5.51,9.88,clean,0
8006,2024-04-05 13:49:26.209403770,854,27.74,electronics,13,1.92,17.68,clean,0
8007,2024-04-05 14:07:35.694594305,349,28.04,gas,14,0.4,8.75,clean,0
8008,2024-04-05 14:22:23.083453397,873,18.16,restaurant,14,16.18,43.8,clean,0
8009,2024-04-05 14:28:39.384880808,602,22.03,online,14,21.54,6.82,pending,0
8010,2024-04-05 14:49:59.571755277,1830,57.4,online,14,12.66,14.84,clean,0
8011,2024-04-05 15:02:53.548301297,606,8.03,electronics,15,1.97,2.31,clean,0
8012,2024-04-05 15:16:39.391379545,1228,35.9,grocery,15,8.11,25.83,clean,0
8013,2024-04-05 16:06:54.409478455,273,86.11,grocery,16,13.73,26.19,clean,0
8014,2024-04-05 16:17:06.692509111,912,30.42,grocery,16,29.26,12.74,clean,0
8015,2024-04-05 16:32:50.411181385,1669,95.03,electronics,16,28.63,7.33,auto_approved,0
8016,2024-04-05 16:49:52.344338043,1344,126.55,gas,16,5.32,2.25,clean,0
8017,2024-04-05 16:50:58.371623361,565,81.74,restaurant,16,0.2,7.1,clean,0
8018,2024-04-05 17:44:04.663034488,1943,19.35,grocery,17,13.6,11.08,clean,0
8019,2024-04-05 18:01:29.022672580,1604,31.96,online,18,8.76,26.58,clean,0
8020,2024-04-05 18:03:00.926910512,804,46.79,online,18,16.54,3.43,clean,0
8021,2024-04-05 18:15:45.439443388,1946,20.7,grocery,18,20.46,87.8,clean,0
8022,2024-04-05 18:21:13.549188290,374,20.02,gas,18,27.52,17.49,clean,0
8023,2024-04-05 18:21:47.071145752,663,18.85,gas,18,31.66,46.08,pending,0
8024,2024-04-05 18:28:17.977237583,1861,421.39,grocery,18,12.62,26.12,clean,0
8025,2024-04-05 18:31:14.214564477,1940,25.25,online,18,5.76,29.35,clean,0
8026,2024-04-05 18:43:28.845207303,1646,96.42,online,18,26.05,55.93,auto_approved,0
8027,2024-04-05 18:51:00.377562966,382,13.88,grocery,18,15.03,33.85,clean,0
8028,2024-04-05 19:15:01.226694239,437,181.59,gas,19,3.65,12.02,clean,0
8029,2024-04-05 19:29:04.954215795,1294,22.68,online,19,10.84,9.3,clean,0
8030,2024-04-05 19:31:52.439177301,111,34.92,electronics,19,3.52,10.61,clean,0
8031,2024-04-05 19:44:03.433048671,1982,10.37,online,19,78.07,3.8,confirmed_fraud,1
8032,2024-04-05 20:00:01.400003386,1882,101.15,electronics,20,37.81,18.62,clean,0
8033,2024-04-05 20:20:19.568320964,1616,125.61,online,20,0.83,4.64,clean,0
8034,2024-04-05 20:23:58.214233935,1936,10.1,travel,20,1.51,8.05,clean,0
8035,2024-04-05 21:25:46.025425293,459,107.21,grocery,21,19.98,67.53,clean,0
8036,2024-04-05 21:35:36.106027307,1762,8.69,online,21,8.19,45.45,clean,0
8037,2024-04-05 21:44:05.798599779,514,62.31,gas,21,16.86,0.84,clean,0
8038,2024-04-05 21:44:35.430444236,242,24.83,restaurant,21,22.54,2.82,clean,0
8039,2024-04-05 21:45:43.251761085,524,126.0,electronics,21,5.65,2.61,pending,0
8040,2024-04-05 21:47:45.818518558,1549,42.49,restaurant,21,26.91,12.5,clean,0
8041,2024-04-05 21:49:29.220797107,1885,84.05,grocery,21,16.38,22.26,clean,0
8042,2024-04-05 22:08:28.234192415,1223,114.18,online,22,21.15,0.84,clean,0
8043,2024-04-05 22:27:41.232202645,490,24.75,restaurant,22,4.32,14.4,clean,0
5517,2024-04-05 22:32:29.777511002,1056,64.08,restaurant,22,1.48,8.16,clean,0
8044,2024-04-05 22:35:46.696086595,1201,32.17,grocery,22,4.51,73.13,clean,0
8045,2024-04-05 23:37:36.418799456,1019,10.9,grocery,23,13.19,3.02,clean,0
8046,2024-04-06 00:13:29.421377760,1035,24.53,restaurant,0,18.92,48.49,clean,0
8047,2024-04-06 00:34:33.009402465,699,227.48,gas,0,3.43,20.31,clean,0
8048,2024-04-06 00:42:55.863336739,277,70.51,grocery,0,1.67,8.05,clean,0
8049,2024-04-06 00:49:00.537379700,722,11.65,electronics,0,5.31,2.36,clean,0
8050,2024-04-06 01:05:09.062410820,1780,169.26,electronics,1,18.62,10.02,clean,0
8051,2024-04-06 01:17:43.654117699,816,48.86,gas,1,65.22,19.47,clean,0
8052,2024-04-06 01:39:43.554398842,41,260.11,electronics,1,33.84,17.98,pending,1
8053,2024-04-06 01:40:50.979146479,690,54.08,electronics,1,30.86,1.22,clean,0
8054,2024-04-06 01:56:05.429339274,921,50.39,online,1,16.03,11.62,clean,0
8055,2024-04-06 02:03:12.109813334,1199,4.49,restaurant,2,0.86,4.57,clean,0
8056,2024-04-06 02:30:36.666961561,1283,100.18,electronics,2,15.02,24.0,clean,0
8057,2024-04-06 02:32:47.137650282,850,3.48,restaurant,2,42.66,58.62,clean,0
8058,2024-04-06 02:45:03.951324508,286,91.47,gas,2,39.66,33.14,clean,0
8059,2024-04-06 02:46:33.234556899,882,36.58,grocery,2,16.35,17.74,clean,0
8060,2024-04-06 02:57:28.388366061,6,76.36,online,2,19.77,11.15,clean,0
8061,2024-04-06 03:05:57.342878111,1011,38.8,grocery,3,21.17,27.23,clean,0
8062,2024-04-06 03:47:38.038206059,890,94.04,grocery,3,17.35,8.28,clean,0
8063,2024-04-06 03:53:05.720982663,712,33.65,online,3,32.21,5.54,clean,0
8064,2024-04-06 03:54:36.763367786,1323,43.86,gas,3,4.15,30.0,clean,0
8065,2024-04-06 04:00:05.650081352,1509,49.64,grocery,4,11.09,17.12,clean,0
8066,2024-04-06 04:16:03.414990418,527,216.73,electronics,4,5.99,9.32,clean,0
8067,2024-04-06 04:49:24.365963068,1006,60.36,grocery,4,1.97,1.09,clean,0
8068,2024-04-06 05:11:21.235088273,1019,8.87,online,5,29.29,0.23,clean,0
8069,2024-04-06 05:15:21.978943983,1018,18.84,online,5,3.46,13.64,auto_approved,0
8070,2024-04-06 05:23:28.199928988,806,60.22,electronics,5,7.0,5.72,clean,0
8071,2024-04-06 05:29:30.049632079,419,429.62,gas,5,91.92,13.62,confirmed_fraud,1
8072,2024-04-06 05:50:04.326676618,342,16.08,grocery,5,7.42,10.24,clean,0
8073,2024-04-06 05:55:55.871467989,61,311.03,online,5,11.29,8.82,clean,0
8074,2024-04-06 07:13:18.063326292,104,39.47,online,7,0.23,3.5,clean,0
8075,2024-04-06 07:37:12.048336283,1618,50.43,travel,7,46.94,2.66,clean,0
8076,2024-04-06 07:37:13.120363568,139,9.45,grocery,7,28.44,40.56,auto_approved,0
8077,2024-04-06 07:47:25.192483480,1710,101.04,gas,7,6.84,30.0,clean,0
8078,2024-04-06 07:50:07.235629775,1793,21.2,grocery,7,77.03,13.9,clean,0
8079,2024-04-06 07:55:35.330200252,482,61.27,restaurant,7,33.71,6.58,confirmed_fraud,1
8080,2024-04-06 09:38:47.962526548,885,24.11,gas,9,10.48,0.88,auto_approved,0
8081,2024-04-06 10:01:41.855951834,720,132.0,grocery,10,1.49,25.74,clean,0
8082,2024-04-06 11:10:56.251522399,787,104.12,online,11,7.13,32.09,confirmed_fraud,1
8083,2024-04-06 11:31:24.029607484,716,13.61,gas,11,6.35,3.67,clean,0
8084,2024-04-06 11:37:02.214286917,684,88.81,grocery,11,140.32,26.38,confirmed_fraud,1
8085,2024-04-06 11:52:43.087457700,1368,135.58,grocery,11,19.13,41.34,clean,0
8086,2024-04-06 12:00:48.395090031,825,26.14,travel,12,26.58,71.77,clean,0
8087,2024-04-06 12:19:02.202237892,374,58.0,online,12,8.83,0.75,clean,0
8088,2024-04-06 12:21:38.065409495,757,74.08,online,12,22.34,5.81,clean,0
8089,2024-04-06 12:31:53.960737448,1957,1.08,online,12,11.54,6.42,clean,0
8090,2024-04-06 12:33:33.973075281,1975,117.26,electronics,12,3.58,51.28,clean,0
8091,2024-04-06 12:38:54.472155299,123,14.12,grocery,12,4.61,21.2,clean,0
8092,2024-04-06 12:56:37.472095713,1151,23.09,grocery,12,3.62,6.01,clean,0
8093,2024-04-06 13:05:32.993504475,1947,154.36,electronics,13,19.54,62.53,clean,0
8094,2024-04-06 13:31:47.077051065,387,140.74,online,13,0.03,50.2,clean,0
8095,2024-04-06 13:33:38.646409745,137,54.21,electronics,13,4.86,7.94,clean,0
8096,2024-04-06 13:43:16.858526842,423,68.61,restaurant,13,49.88,9.01,pending,0
8097,2024-04-06 16:05:16.743850602,635,88.06,restaurant,16,3.05,11.91,clean,0
8098,2024-04-06 16:37:31.336412980,1869,138.39,online,16,24.1,52.16,clean,0
8099,2024-04-06 16:45:10.255283253,501,157.18,grocery,16,6.54,8.52,clean,0
8100,2024-04-06 17:15:10.358173260,663,36.88,electronics,17,1.18,0.95,clean,0
8101,2024-04-06 17:45:44.606366521,519,15.84,online,17,6.65,2.8,clean,0
8102,2024-04-06 17:49:47.929730911,783,25.66,grocery,17,4.38,4.94,clean,0
8103,2024-04-06 17:54:54.981473438,1989,37.61,grocery,17,5.63,41.97,clean,0
8104,2024-04-06 17:56:48.075079871,167,31.4,gas,17,28.36,5.5,clean,0
8105,2024-04-06 18:25:42.020155669,916,12.03,gas,18,6.37,49.79,clean,0
8106,2024-04-06 18:48:56.711595854,1227,51.25,grocery,18,10.0,13.66,auto_approved,0
8107,2024-04-06 19:40:59.548470639,239,6.9,gas,19,8.21,67.19,clean,0
8108,2024-04-06 19:56:17.434036887,88,36.07,electronics,19,0.45,2.88,clean,0
8109,2024-04-06 19:59:57.718102642,1964,38.46,online,19,0.17,35.13,clean,0
8110,2024-04-06 20:09:47.429637096,538,37.16,gas,20,4.98,30.02,auto_approved,0
5619,2024-04-06 21:16:20.339438894,966,36.82,gas,21,2.76,43.73,clean,0
8111,2024-04-06 21:16:49.038223007,485,77.57,grocery,21,27.7,27.05,clean,0
8112,2024-04-06 21:24:10.890762089,697,67.94,restaurant,21,24.15,15.96,clean,0
8113,2024-04-06 21:26:54.398620484,145,305.72,restaurant,21,33.71,18.54,clean,0
8114,2024-04-06 21:51:48.041229983,293,19.73,grocery,21,16.58,30.0,clean,0
8115,2024-04-06 22:33:41.975834732,48,43.79,electronics,22,2.07,13.61,auto_approved,0
8116,2024-04-06 23:34:20.110473203,1069,41.07,gas,23,4.69,8.21,clean,0
8117,2024-04-06 23:45:51.262362681,926,39.18,gas,23,13.75,7.88,auto_approved,0
8118,2024-04-07 00:20:03.498357772,548,9.35,gas,0,1.39,21.82,clean,0
8119,2024-04-07 00:28:42.980755119,1836,10.14,electronics,0,17.0,15.29,clean,0
8120,2024-04-07 01:01:21.118806323,610,33.33,travel,1,30.85,11.51,clean,0
8121,2024-04-07 01:06:26.894430987,33,6.85,online,1,62.36,21.93,clean,0
8122,2024-04-07 01:43:32.031341425,199,23.71,online,1,21.37,52.04,clean,0
8123,2024-04-07 01:49:56.838789973,1450,17.33,gas,1,35.29,62.43,pending,0
8124,2024-04-07 02:03:11.918447307,1066,24.58,gas,2,35.18,48.46,clean,0
8125,2024-04-07 02:55:55.864893164,520,102.75,gas,2,39.02,20.18,auto_approved,0
8126,2024-04-07 03:26:46.592195941,494,11.26,electronics,3,0.65,15.65,clean,0
8127,2024-04-07 03:35:17.169730330,438,79.03,restaurant,3,1.23,1.97,clean,0
8128,2024-04-07 03:54:08.375355691,843,28.65,online,3,62.07,12.77,confirmed_fraud,1
8129,2024-04-07 04:08:06.848369194,1407,21.18,electronics,4,33.71,10.54,clean,0
8130,2024-04-07 04:37:01.359442992,1276,52.75,grocery,4,3.94,3.25,clean,0
8131,2024-04-07 04:37:45.555460420,1495,25.18,grocery,4,12.7,78.17,clean,0
8132,2024-04-07 05:24:15.783890815,82,13.57,gas,5,34.74,43.44,clean,0
8133,2024-04-07 05:38:20.625679323,1118,22.87,electronics,5,1.56,8.85,clean,0
8134,2024-04-07 05:40:16.893075300,1528,23.52,grocery,5,71.51,12.12,under_review,1
8135,2024-04-07 06:17:48.411960781,404,48.48,grocery,6,19.01,10.71,clean,0
8136,2024-04-07 06:24:52.405705284,1165,1.49,gas,6,6.35,24.89,clean,0
8137,2024-04-07 06:49:48.235669965,12,175.54,electronics,6,3.81,13.77,confirmed_fraud,1
8138,2024-04-07 07:00:13.769672008,1819,61.27,gas,7,5.95,66.38,clean,0
8139,2024-04-07 07:19:01.817697369,1474,164.26,restaurant,7,11.79,14.02,clean,0
8140,2024-04-07 07:23:18.264198500,1246,293.56,electronics,7,11.03,13.31,clean,0
8141,2024-04-07 07:34:23.370423509,1199,84.42,restaurant,7,12.71,1.23,clean,0
8142,2024-04-07 08:10:59.196590098,1339,22.06,grocery,8,14.06,3.84,under_review,1
8143,2024-04-07 08:12:54.253801744,845,290.8,grocery,8,70.39,12.16,clean,0
8144,2024-04-07 08:46:37.705388024,1933,10.03,gas,8,64.08,31.1,clean,0
8145,2024-04-07 09:19:24.976427043,427,4.94,restaurant,9,0.33,11.51,clean,0
8146,2024-04-07 09:23:55.047978202,1621,211.13,travel,9,20.09,51.62,clean,0
8147,2024-04-07 09:50:48.584801340,1523,60.43,grocery,9,5.43,2.17,clean,0
8148,2024-04-07 09:54:33.643204320,1675,5.07,gas,9,25.72,3.32,clean,0
8149,2024-04-07 10:07:08.100869566,141,8.54,grocery,10,0.51,12.69,clean,0
8150,2024-04-07 10:11:09.748248888,890,57.47,online,10,36.11,1.27,pending,0
8151,2024-04-07 10:12:11.514570089,1285,13.87,gas,10,6.22,51.95,clean,0
8152,2024-04-07 10:13:07.399339797,1237,16.02,electronics,10,6.84,24.48,clean,0
8153,2024-04-07 10:27:57.195413396,1376,236.61,gas,10,28.22,5.19,clean,0
8154,2024-04-07 10:31:33.673261330,1268,283.78,grocery,10,2.84,19.12,clean,0
8155,2024-04-07 10:54:50.861587429,446,38.35,online,10,19.83,13.64,clean,0
8156,2024-04-07 11:06:31.641593158,1655,28.49,electronics,11,10.54,18.19,pending,0
8157,2024-04-07 11:24:54.741003925,966,81.65,gas,11,19.15,30.59,clean,0
8158,2024-04-07 12:01:20.549512118,1941,33.67,travel,12,52.76,10.08,confirmed_fraud,1
8159,2024-04-07 12:02:49.415690899,1040,3.56,online,12,11.44,4.63,clean,0
8160,2024-04-07 12:52:10.010303207,1075,2.09,online,12,12.12,18.87,clean,0
8161,2024-04-07 13:10:02.644909650,1182,30.77,online,13,17.61,6.54,clean,0
8162,2024-04-07 13:53:56.097462930,1742,321.38,electronics,13,299.81,58.35,confirmed_fraud,1
8163,2024-04-07 14:06:38.869050454,1802,33.65,online,14,15.01,30.0,auto_approved,0
8164,2024-04-07 14:57:10.428953629,1169,74.44,gas,14,26.83,19.29,pending,0
8165,2024-04-07 14:57:23.266051034,1092,82.26,restaurant,14,0.7,6.24,clean,0
8166,2024-04-07 15:21:50.618329274,108,412.23,grocery,15,15.06,75.23,confirmed_fraud,1
8167,2024-04-07 15:23:37.347225385,134,39.9,gas,15,30.3,7.36,clean,0
8168,2024-04-07 16:04:37.808700826,1473,43.64,gas,16,0.11,33.58,clean,0
8169,2024-04-07 16:14:10.864745945,689,31.92,online,16,30.04,23.86,pending,0
8170,2024-04-07 16:22:43.348217448,873,25.57,travel,16,1.35,2.08,auto_approved,0
8171,2024-04-07 16:41:51.874818027,1256,6.88,online,16,3.17,96.56,auto_approved,0
8172,2024-04-07 17:01:10.708279846,443,106.91,online,17,5.43,25.41,clean,0
8173,2024-04-07 17:16:06.760935735,666,22.56,grocery,17,18.35,65.32,clean,0
8174,2024-04-07 17:41:05.146688722,85,21.31,electronics,17,15.31,39.4,clean,0
8175,2024-04-07 17:50:14.435968857,1535,19.27,gas,17,44.95,18.19,clean,0
8176,2024-04-07 18:09:31.378246209,1017,8.67,grocery,18,17.46,33.85,clean,0
8177,2024-04-07 18:14:19.846725512,379,30.4,travel,18,3.07,30.0,clean,0
8178,2024-04-07 18:33:10.813436611,1192,55.5,electronics,18,26.42,55.76,clean,0
8179,2024-04-07 18:50:33.773761943,286,16.36,gas,18,3.36,1.67,clean,0
8180,2024-04-07 18:55:06.621851161,1561,93.47,online,18,33.01,21.61,clean,0
8181,2024-04-07 19:19:44.729095116,462,22.91,restaurant,19,9.11,40.28,clean,0
8182,2024-04-07 19:24:37.861596042,540,7.15,grocery,19,23.94,2.79,clean,0
8183,2024-04-07 19:57:54.822237490,1752,130.8,electronics,19,0.84,18.72,pending,0
8184,2024-04-07 20:11:13.421832476,1486,40.39,gas,20,21.13,15.51,pending,0
8185,2024-04-07 20:38:52.573435135,1361,78.51,online,20,4.63,6.28,pending,0
8186,2024-04-07 21:18:15.229393357,1203,80.39,grocery,21,3.18,25.63,auto_approved,0
8187,2024-04-07 21:23:57.125021249,1040,12.86,grocery,21,13.25,0.39,clean,0
8188,2024-04-07 21:36:00.228026249,384,19.65,grocery,21,1.87,48.23,clean,0
8189,2024-04-07 21:40:42.629434701,600,93.16,gas,21,18.71,6.9,clean,0
8190,2024-04-07 21:47:43.801921360,1925,207.52,electronics,21,28.49,30.56,clean,0
8191,2024-04-07 21:52:53.252881819,1837,35.28,online,21,22.03,48.87,clean,0
8192,2024-04-07 22:14:28.781693352,1452,17.69,gas,22,5.7,19.95,clean,0
8193,2024-04-07 22:24:46.556780018,1777,178.1,online,22,1.13,4.73,clean,0
8194,2024-04-07 22:38:11.813721424,1608,17.7,gas,22,1.22,46.14,clean,0
8195,2024-04-07 22:46:34.067406090,798,46.02,online,22,48.82,24.84,auto_approved,0
8196,2024-04-07 23:06:30.128466175,1431,21.59,online,23,7.23,56.68,clean,0
8197,2024-04-07 23:43:04.939179102,1505,43.34,gas,23,2.67,19.74,clean,0
8198,2024-04-07 23:47:58.182167573,276,12.87,restaurant,23,9.34,13.46,clean,0
8199,2024-04-08 00:26:30.459623322,1827,22.77,gas,0,5.71,6.71,clean,0
8200,2024-04-08 00:48:37.530207729,986,17.68,travel,0,21.14,58.85,clean,0
8201,2024-04-08 01:15:22.352249973,626,64.22,online,1,4.67,23.43,clean,0
8202,2024-04-08 01:44:38.369477184,948,38.99,grocery,1,56.0,2.77,clean,0
8203,2024-04-08 02:04:54.723934125,657,79.85,grocery,2,12.53,29.23,clean,0
8204,2024-04-08 03:08:34.881945781,665,14.5,gas,3,7.62,30.08,clean,0
8205,2024-04-08 03:18:35.533667538,1091,26.88,electronics,3,25.83,3.71,clean,0
8206,2024-04-08 03:21:56.493645381,1995,61.87,travel,3,9.07,19.75,clean,0
8207,2024-04-08 04:09:54.739273136,816,78.16,electronics,4,2.65,2.12,clean,0
8208,2024-04-08 04:16:14.103250198,429,7.8,restaurant,4,17.91,7.37,clean,0
8209,2024-04-08 04:29:41.192039404,1522,45.5,electronics,4,20.19,57.81,clean,0
8210,2024-04-08 04:34:17.727611268,589,14.68,gas,4,25.94,4.49,clean,0
8211,2024-04-08 04:43:35.982721651,1073,82.21,online,4,32.62,54.45,clean,0
8212,2024-04-08 05:16:36.635395434,506,212.83,gas,5,10.88,12.05,clean,0
8213,2024-04-08 05:19:48.302158257,423,2.43,electronics,5,23.61,1.65,clean,0
8214,2024-04-08 05:44:42.677127076,503,17.19,electronics,5,11.44,70.9,clean,0
8215,2024-04-08 05:51:40.549624853,712,43.11,restaurant,5,11.08,2.08,clean,0
8216,2024-04-08 06:14:29.516737299,1911,32.99,restaurant,6,72.8,16.16,clean,0
8217,2024-04-08 06:16:13.399083231,1342,84.75,electronics,6,0.12,34.9,auto_approved,0
8218,2024-04-08 06:33:19.453569496,1391,35.84,grocery,6,4.1,45.72,clean,0
8219,2024-04-08 06:34:08.196856309,106,19.5,online,6,24.19,26.03,pending,0
8220,2024-04-08 06:56:49.424324932,21,11.94,restaurant,6,1.39,8.34,clean,0
8221,2024-04-08 07:17:44.348519988,684,10.09,online,7,0.39,1.82,clean,0
8222,2024-04-08 07:28:01.309485940,1775,15.76,online,7,4.43,5.57,clean,0
8223,2024-04-08 07:52:14.089968719,32,18.82,gas,7,1.62,81.34,auto_approved,0
8224,2024-04-08 08:01:05.433486799,1532,48.61,grocery,8,17.01,9.88,clean,0
8225,2024-04-08 08:14:26.012496861,1641,28.31,electronics,8,29.4,21.79,clean,0
8226,2024-04-08 08:36:56.420140570,555,17.27,restaurant,8,3.17,74.34,clean,0
8227,2024-04-08 08:48:47.163228590,234,12.07,online,8,0.1,15.33,clean,0
8228,2024-04-08 08:50:49.185647506,306,16.4,grocery,8,2.17,5.52,auto_approved,0
8229,2024-04-08 08:52:32.344297590,154,18.84,grocery,8,0.19,84.53,clean,0
8230,2024-04-08 08:54:53.237331487,1687,15.67,online,8,30.29,10.47,clean,0
8231,2024-04-08 08:55:50.358799815,1573,64.92,grocery,8,75.92,28.62,auto_approved,0
8232,2024-04-08 08:58:24.915001212,1345,130.07,grocery,8,28.21,22.0,clean,0
8233,2024-04-08 09:02:58.242211834,179,10.22,grocery,9,7.56,16.61,clean,0
8234,2024-04-08 09:03:21.569669215,1900,101.42,gas,9,0.3,4.65,clean,0
8235,2024-04-08 09:16:08.943026658,1368,66.24,grocery,9,21.08,1.89,clean,0
8236,2024-04-08 09:30:51.714111255,1655,39.64,restaurant,9,1.01,0.93,clean,0
8237,2024-04-08 09:34:15.778570317,759,152.42,online,9,13.46,77.98,clean,0
8238,2024-04-08 09:47:08.611822421,395,27.93,online,9,9.01,5.26,clean,0
8239,2024-04-08 09:54:05.993917381,1643,49.5,electronics,9,16.94,11.22,clean,0
8240,2024-04-08 11:03:25.625926007,102,37.48,online,11,27.4,52.89,clean,0
8241,2024-04-08 11:12:15.832810076,365,34.79,electronics,11,5.43,59.77,auto_approved,0
8242,2024-04-08 11:38:58.740870554,307,52.4,grocery,11,18.64,3.61,clean,0
8243,2024-04-08 11:43:08.633654198,168,34.69,gas,11,20.77,75.06,auto_approved,0
8244,2024-04-08 11:50:40.581162814,1102,52.78,gas,11,19.46,86.62,clean,0
8245,2024-04-08 11:52:03.084763978,456,16.95,electronics,11,26.16,43.4,clean,0
8246,2024-04-08 12:05:45.856672773,1932,17.49,electronics,12,12.15,47.14,clean,0
8247,2024-04-08 13:01:56.667321810,1864,16.87,online,13,26.69,10.01,clean,0
8248,2024-04-08 13:08:40.795446461,336,22.99,travel,13,0.66,24.3,clean,0
8249,2024-04-08 13:33:27.045445334,1658,91.22,grocery,13,18.46,18.62,clean,0
8250,2024-04-08 14:04:44.652000038,78,20.86,online,14,11.38,12.43,clean,0
8251,2024-04-08 14:14:45.004534233,571,63.59,grocery,14,8.13,6.0,clean,0
8252,2024-04-08 14:19:31.140604844,1319,43.18,online,14,6.24,7.64,clean,0
8253,2024-04-08 14:42:23.079581343,412,21.3,grocery,14,51.3,9.54,clean,0
8254,2024-04-08 14:59:12.959333725,156,122.63,online,14,24.57,44.5,clean,0
8255,2024-04-08 15:00:59.312962670,313,69.14,online,15,0.22,16.45,clean,0
8256,2024-04-08 15:43:35.575837780,1317,33.17,online,15,22.11,50.15,clean,0
8257,2024-04-08 15:58:30.045900591,442,30.53,grocery,15,1.35,9.87,clean,0
8258,2024-04-08 17:02:21.483521530,491,36.37,online,17,7.63,41.31,clean,0
8259,2024-04-08 17:12:59.802067239,410,7.17,gas,17,5.66,12.54,clean,0
8260,2024-04-08 17:33:12.406391965,1763,14.51,grocery,17,16.81,18.97,clean,0
8261,2024-04-08 17:38:25.883674214,1776,52.59,online,17,8.96,30.0,clean,0
8262,2024-04-08 18:03:19.174738033,1609,6.8,grocery,18,6.94,6.0,clean,0
8263,2024-04-08 18:17:19.041630600,39,15.68,online,18,6.48,37.12,clean,0
8264,2024-04-08 18:26:05.048581325,501,22.36,gas,18,7.5,2.07,clean,0
8265,2024-04-08 18:32:59.833261937,1760,604.05,online,18,1.7,15.25,clean,0
8266,2024-04-08 18:35:55.955962582,1107,64.96,online,18,47.02,75.0,pending,0
